item_id,cluster,pattern,mean_demand,std,lead_time,safety_stock,reorder_point,policy_description,pattern_policy_type,recommended_service_level,holding_cost_weight,shortage_cost_weight,safety_stock_opt,reorder_point_opt,order_up_to_level_opt,optimal_order_qty,estimated_total_cost
HOUSEHOLD_2_099,0,burst,1.2493150684931507,1.3200819246629218,7.0,8.06792559547496,16.813131074927014,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.5661,15.3113,26.7763,135.0555,82.0144
HOUSEHOLD_2_362,0,burst,1.2575342465753425,1.2177620674037521,7.0,7.44257880457985,16.245318530607246,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.0572,14.8599,26.1716,135.4991,81.1133
HOUSEHOLD_2_458,0,burst,1.2575342465753425,1.3983818953829923,7.0,8.546470393411425,17.349210119438823,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.9556,15.7583,27.4421,135.4991,83.0954
HOUSEHOLD_2_420,4,burst,1.263013698630137,1.7373962811413903,7.0,10.618419708824414,19.459515599235374,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.6418,17.4829,29.9036,135.794,86.9632
HOUSEHOLD_2_038,0,burst,1.2712328767123289,1.4564633753552878,7.0,8.901446134035403,17.800076271021705,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.2445,16.1431,28.0425,136.2351,84.1008
HOBBIES_1_197,0,burst,1.284931506849315,1.211627643912768,7.0,7.405087137303949,16.399607685249155,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.0267,15.0212,26.512,136.9671,81.78
HOBBIES_1_261,4,burst,1.284931506849315,4.353338722292319,7.0,26.60623726995038,35.600757817895584,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,21.6536,30.6481,48.6118,136.9671,116.2572
FOODS_2_243,0,burst,1.2876712328767124,1.6498372551674076,7.0,10.083286476884483,19.096985107021467,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.2063,17.22,29.6329,137.1131,86.6619
HOUSEHOLD_2_460,0,burst,1.2986301369863014,1.817534644581533,7.0,11.108200184943952,20.198611143848062,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.0404,18.1309,30.9659,137.6953,88.7933
HOUSEHOLD_2_111,0,burst,1.3013698630136987,1.8552341422892276,7.0,11.33860765951802,20.448196700613913,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.228,18.3375,31.2695,137.8405,89.2796
HOUSEHOLD_2_291,0,burst,1.3041095890410959,1.3680456859864933,7.0,8.3610650214515,17.48983214473917,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.8047,15.9334,27.8808,137.9855,84.0057
HOBBIES_2_069,0,burst,1.3095890410958904,1.3907232270962717,7.0,8.499663021275438,17.66678630894667,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.9175,16.0846,28.117,138.2751,84.3994
HOUSEHOLD_2_224,0,burst,1.3150684931506849,1.3755789223702948,7.0,8.407105793241595,17.612585245296387,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.8421,16.0476,28.0872,138.5641,84.3777
HOBBIES_2_006,0,burst,1.336986301369863,1.2442733491456972,7.0,7.604607421545652,16.963511531134692,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.189,15.5479,27.4704,139.714,83.5117
HOBBIES_2_122,0,burst,1.3424657534246576,2.1240329285062636,7.0,12.981421311334957,22.37868158530756,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,10.565,19.9622,33.7356,140.0,93.3092
HOUSEHOLD_2_174,0,burst,1.3452054794520547,1.2541186099735466,7.0,7.66477855967211,17.081216915836492,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.238,15.6544,27.6547,140.1428,83.8341
FOODS_2_087,0,burst,1.347945205479452,1.7765342841958827,7.0,10.85761887570926,20.293235314065427,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.8365,18.2721,31.3679,140.2854,89.6384
HOUSEHOLD_2_236,0,burst,1.3643835616438356,1.1585053205536076,7.0,7.080420202386326,16.631105133893175,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,5.7624,15.3131,27.2507,141.1382,83.2826
HOBBIES_2_074,0,burst,1.36986301369863,1.3618310366532205,7.0,8.323083039056266,17.912124134946676,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.7738,16.3628,28.7576,141.4214,85.6554
HOBBIES_2_020,0,burst,1.378082191780822,1.2900982345404595,7.0,7.884674710460704,17.53125005292646,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.417,16.0635,28.3681,141.845,85.08
HOBBIES_2_022,0,burst,1.3972602739726028,1.2832364435221768,7.0,7.842737601594267,17.623559519402487,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.3828,16.1637,28.5883,142.8286,85.4965
HOBBIES_2_052,0,burst,1.3972602739726028,1.6386449610714886,7.0,10.014882695027076,19.795704612835294,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.1506,17.9315,31.0884,142.8286,89.3968
HOUSEHOLD_2_334,0,burst,1.4027397260273973,1.522538781578985,7.0,9.305278238046446,19.124456320238227,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.5731,17.3923,30.3484,143.1084,88.2625
HOBBIES_2_062,0,burst,1.4082191780821918,1.3948249550125262,7.0,8.524731492423298,18.38226573899864,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.9379,16.7954,29.5267,143.3876,87.0006
HOUSEHOLD_2_294,0,burst,1.4082191780821918,1.4470274024624883,7.0,8.843776435058604,18.70131068163395,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.1975,17.0551,29.8939,143.3876,87.5735
HOUSEHOLD_2_233,0,burst,1.4191780821917808,1.4400718783806998,7.0,8.801266459184394,18.73551303452686,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.1629,17.0972,29.9984,143.9444,87.7756
FOODS_1_093,0,burst,1.4383561643835616,1.5476524350162184,7.0,9.458764990328035,19.527258141012965,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.698,17.7665,31.0237,144.9138,89.4408
FOODS_2_068,4,burst,1.4493150684931506,1.6775115079337966,7.0,10.252422807030513,20.397628286482565,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.344,18.4892,32.0906,145.4648,91.1414
HOBBIES_2_116,0,burst,1.4575342465753425,1.713386035181424,7.0,10.47167663605374,20.67441636208114,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.5224,18.7251,32.458,145.8767,91.741
HOUSEHOLD_2_474,0,burst,1.463013698630137,1.3993235070148575,7.0,8.552225227595418,18.793321118006375,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.9603,17.2013,30.3255,146.1506,88.4315
HOBBIES_2_004,0,burst,1.4657534246575343,1.5396070550918235,7.0,9.40959415827235,19.669868130875088,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.658,17.9183,31.3506,146.2874,90.0394
FOODS_1_008,4,burst,1.473972602739726,1.840480959989126,7.0,11.248440848754292,21.566249067932375,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.1546,19.4724,33.5821,146.697,93.5459
HOBBIES_1_175,0,burst,1.4767123287671233,1.4210467187633273,7.0,8.684990666472368,19.02197696784223,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.0683,17.4053,30.6701,146.8332,89.0112
FOODS_2_127,0,burst,1.484931506849315,1.2394246308773555,7.0,7.574973580272967,17.969494128218173,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.1649,16.5594,29.5075,147.2413,87.2221
HOBBIES_1_303,0,burst,1.4986301369863013,1.489200422555611,7.0,9.10152467165738,19.591935630561487,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.4073,17.8977,31.4563,147.9189,90.302
FOODS_2_389,0,burst,1.5178082191780822,1.604538760344773,7.0,9.806436321611473,20.431093855858048,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.981,18.6057,32.5361,148.8624,92.0394
FOODS_2_207,4,burst,1.5315068493150685,1.715225669348962,7.0,10.482919901573325,21.203467846778807,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.5316,19.2521,33.5065,149.5326,93.5892
HOBBIES_1_314,0,burst,1.5315068493150685,1.3269063325928208,7.0,8.109634230661108,18.83018217586659,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.6,17.3206,30.775,149.5326,89.3278
FOODS_2_111,0,burst,1.5397260273972602,1.957427368449411,7.0,11.96318052095799,22.74126271273881,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.7363,20.5144,35.3253,149.9333,96.4475
HOUSEHOLD_2_249,0,burst,1.5397260273972602,1.5051869773621838,7.0,9.199229467320228,19.977311659101048,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.4868,18.2649,32.1441,149.9333,91.4846
HOBBIES_1_263,0,burst,1.5534246575342465,1.5603326455518851,7.0,9.536262449557954,20.41023505229768,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.7611,18.6351,32.7238,150.5988,92.4225
HOUSEHOLD_1_092,0,burst,1.5534246575342465,1.8812319285964054,7.0,11.497497953866173,22.3714705566059,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.3573,20.2312,34.9811,150.5988,95.9441
HOBBIES_1_112,0,burst,1.558904109589041,1.5154729084956173,7.0,9.26209384377619,20.174422610899477,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.538,18.4503,32.485,150.8642,92.0629
FOODS_2_305,0,burst,1.5890410958904109,1.418438396466419,7.0,8.669049420836535,19.79233709206941,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.0553,18.1786,32.2243,152.3155,91.7237
HOBBIES_2_133,4,burst,1.6082191780821917,2.330504439137594,7.0,14.24331025492022,25.500844501495564,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,11.592,22.8495,38.9086,153.2319,102.1909
HOBBIES_1_383,0,burst,1.6164383561643836,1.802243237312003,7.0,11.014743912423459,22.329812405574145,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.9644,20.2794,35.3077,153.6229,96.5893
HOBBIES_2_148,0,burst,1.6191780821917807,2.4595998029612622,7.0,15.032300521805416,26.36654709714788,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,12.2341,23.5683,39.9701,153.753,103.8682
HOBBIES_1_110,0,burst,1.63013698630137,1.353737696311204,7.0,8.27361908801026,19.68457799211985,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.7335,18.1445,32.3445,154.2725,91.9922
HOUSEHOLD_2_422,0,burst,1.63013698630137,1.3838436807788472,7.0,8.457617397604183,19.868576301713773,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.8833,18.2942,32.5563,154.2725,92.3226
HOUSEHOLD_2_056,0,burst,1.6383561643835616,1.4183481857763771,7.0,8.668498081467684,20.136991232152617,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.0549,18.5234,32.9141,154.6609,92.8954
HOUSEHOLD_2_206,0,burst,1.652054794520548,1.4495271670370027,7.0,8.859054210033468,20.423437771677303,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.21,18.7743,33.3252,155.3061,93.5602
HOUSEHOLD_2_195,4,burst,1.673972602739726,1.6642679311036668,7.0,10.171482230171446,21.889290449349527,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.2781,19.9959,35.1426,156.333,96.4302
HOUSEHOLD_2_100,0,burst,1.6821917808219178,1.8210719028108089,7.0,11.129818794874595,22.90516126062802,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.058,20.8334,36.3607,156.7163,98.3426
HOBBIES_1_118,0,burst,1.6849315068493151,1.3595077519872338,7.0,8.308883853784433,20.10340440172964,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.7622,18.5567,33.1522,156.8439,93.3412
FOODS_3_343,0,burst,1.6876712328767123,1.64282867197447,7.0,10.040452220408504,21.85415085054549,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.1715,19.9851,35.1836,156.9713,96.5141
HOBBIES_1_365,0,burst,1.7068493150684931,1.4913973799139102,7.0,9.114951784150959,21.06289698963041,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.4182,19.3662,34.3869,157.8607,95.297
HOBBIES_1_403,0,burst,1.7068493150684931,1.3603822151100464,7.0,8.314228297397385,20.262173502876838,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,6.7666,18.7145,33.4652,157.8607,93.8592
FOODS_1_050,0,burst,1.7232876712328766,1.6467183940236156,7.0,10.064224978366385,22.12723867699652,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.1908,20.2538,35.7096,158.619,97.3806
HOBBIES_2_128,0,burst,1.726027397260274,1.7810068918165045,7.0,10.884954046979137,22.967145827801055,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.8588,20.9409,36.6925,158.7451,98.9173
HOUSEHOLD_2_357,0,burst,1.736986301369863,2.293535279755284,7.0,14.017366378520355,26.176270488109395,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,11.4081,23.567,40.4513,159.2482,104.7934
HOBBIES_1_290,0,burst,1.7397260273972603,1.5550997040601515,7.0,9.504280356771128,21.68236254855195,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.7351,19.9132,35.2952,159.3738,96.7526
FOODS_1_191,0,burst,1.7452054794520548,1.8614835965405854,7.0,11.376802358627435,23.59324071479182,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.259,21.4755,37.5271,159.6246,100.2402
HOUSEHOLD_2_514,4,burst,1.7452054794520548,1.909565359318281,7.0,11.670662972383495,23.887101328547878,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.4982,21.7146,37.8654,159.6246,100.7679
HOBBIES_2_136,4,burst,1.747945205479452,2.4240161473685795,7.0,14.814824408866382,27.050440847222546,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,12.0571,24.2927,41.5225,159.7498,106.4761
HOUSEHOLD_2_339,4,burst,1.7698630136986302,2.005944800243207,7.0,12.259703806734992,24.648744902625403,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.9776,22.3666,38.8885,160.7483,102.3874
HOUSEHOLD_2_007,0,burst,1.789041095890411,1.84625859003378,7.0,11.283751906687575,23.807039577920452,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.1833,21.7066,38.0337,161.6168,101.0693
HOBBIES_2_029,4,burst,1.7917808219178082,2.6113527200958657,7.0,15.959766629373615,28.502232382798272,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,12.9889,25.5314,43.454,161.7405,109.5273
HOUSEHOLD_2_407,0,burst,1.7917808219178082,1.4317584501309226,7.0,8.750457400057513,21.29292315348217,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.1216,19.6641,35.1564,161.7405,96.5824
HOUSEHOLD_2_385,4,burst,1.8,1.7386997794550174,7.0,10.62638628060431,23.22638628060431,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.6483,21.2483,37.4306,162.1111,100.136
HOUSEHOLD_2_229,4,burst,1.8082191780821917,1.9852307298473117,7.0,12.13310592245884,24.790640169034184,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.8746,22.5321,39.2798,162.4808,103.0263
HOUSEHOLD_2_466,4,burst,1.810958904109589,2.125173660895928,7.0,12.988393108972828,25.665105437739953,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,10.5706,23.2474,40.3026,162.6038,104.6236
HOUSEHOLD_2_051,0,burst,1.821917808219178,1.9649571882022572,7.0,12.00920041137412,24.762625068908367,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.7737,22.5271,39.329,163.0951,103.111
HOBBIES_2_145,4,burst,1.8273972602739725,2.443946337717113,7.0,14.936631464800943,27.72841228671875,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,12.1562,24.948,42.7751,163.3401,108.49
HOUSEHOLD_2_223,4,burst,1.832876712328767,1.7749829587883852,7.0,10.84813766266617,23.678274648967538,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.8288,21.6589,38.1461,163.5848,101.2711
HOUSEHOLD_2_269,0,burst,1.8383561643835618,1.5294391467357145,7.0,9.347451099916603,22.215944250601535,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.6074,20.4759,36.4955,163.8292,98.6987
HOUSEHOLD_1_108,0,burst,1.8493150684931507,1.4110166321391895,7.0,8.62368993120143,21.568895410653482,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.0184,19.9636,35.8159,164.3168,97.6429
HOUSEHOLD_2_022,4,burst,1.8712328767123287,2.5359762762378977,7.0,15.499089508252617,28.597719645238918,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,12.614,25.7126,44.0361,165.2876,110.4736
HOUSEHOLD_2_055,0,burst,1.8712328767123287,1.430580402852652,7.0,8.74325754555495,21.841887682541252,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.1157,20.2144,36.2604,165.2876,98.343
HOBBIES_2_105,0,burst,1.8794520547945206,1.9546337522729451,7.0,11.946106817399933,25.102271200961578,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.7224,22.8785,40.0618,165.6502,104.2753
HOBBIES_1_287,4,burst,1.8821917808219177,2.035356603050334,7.0,12.439459496320145,25.61480196207357,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,10.1239,23.2992,40.668,165.7709,105.2215
HOBBIES_1_405,0,burst,1.884931506849315,1.5363428132423098,7.0,9.38964413859896,22.584164686544167,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.6418,20.8363,37.1962,165.8915,99.8056
HOUSEHOLD_2_260,4,burst,1.8876712328767122,1.7684618949903343,7.0,10.808282971420812,24.021981601557798,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.7964,22.0101,38.8673,166.012,102.4131
HOUSEHOLD_2_436,0,burst,1.895890410958904,1.735254862695016,7.0,10.605332032695118,23.87656490940745,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,8.6312,21.9024,38.7488,166.3731,102.2292
HOUSEHOLD_2_108,4,burst,1.9013698630136986,2.3861144302744557,7.0,14.58318103299468,27.89277007409057,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,11.8686,25.1782,43.4039,166.6133,109.4919
FOODS_2_160,0,burst,1.9123287671232876,1.8361409308625685,7.0,11.221915955547985,24.608217325410997,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.133,22.5193,39.6886,167.0928,103.6962
FOODS_3_264,0,burst,1.915068493150685,2.263158788361912,7.0,13.831714815663078,27.237194267717875,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,11.257,24.6625,42.7307,167.2124,108.4422
HOBBIES_1_117,0,burst,1.915068493150685,1.4641945647070864,7.0,8.948696732115343,22.354176184170136,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.2829,20.6884,37.1106,167.2124,99.6743
HOUSEHOLD_1_015,0,burst,1.917808219178082,2.549258805540271,7.0,15.580268150372595,29.004925684619167,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,12.68,26.1047,44.7816,167.332,111.6416
FOODS_2_161,0,burst,1.9205479452054794,1.5625211123065597,7.0,9.549637670152233,22.99347328659059,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,7.772,21.2158,37.8789,167.4515,100.8729
HOBBIES_2_051,0,burst,1.926027397260274,1.9646622194692804,7.0,12.007397655237408,25.489589436059326,Burst demand → higher safety stock,buffered_replenishment,0.97,1.0,6.0,9.7723,23.2544,40.7844,167.6902,105.4053
